,0
wa,18.36482314189239
##ndi,5.5249989071470385
dollars,27.129084977289935
winter,16.60648338893259
owned,8.769045209044918
##star,3.6791302548162044
wear,7.278479591037368
raises,19.603780798701674
##tina,19.84339792696693
tack,8.887389088463053
##by,8.830367997133077
4,44.5428608849926
leader,148.94691250816965
soon,21.96425406803647
fires,27.886961687571336
##lab,7.537072934411898
apology,8.02391466145838
so,48.796629970321284
carpets,15.00244992830505
islamic,359.15569139709265
beaten,4.601544122841207
helped,6.975693290214751
ne,9.438959978295753
rape,45.138951441884394
africa,18.1349847712015
##ine,26.39837058301393
9,45.193256423280395
communist,10.105605551858575
scores,9.196491169314669
robotic,8.094283163180508
wears,12.472178293957189
alarms,6.297420999495177
congress,20.299843014373256
punk,17.62981322634111
neighbor,17.09437678244213
while,29.34276620919167
##ward,5.5787056589298345
areas,16.840784182817597
cartoon,21.71073361827939
last,27.201078238597972
weapons,97.39638563702634
rain,3.525423269729969
according,17.50102799868088
##ating,6.9354368638452
reformation,6.124488634671137
problem,20.48575885145105
believing,5.600323480541683
1970s,18.819152423364972
mag,7.471032180784295
u,166.50156767221355
##via,14.921274197692306
earn,8.075191912354308
breaks,42.191226590026
nasty,4.388109528334974
include,4.498221926050988
##50,13.753928571142493
jets,26.565461953789836
lynch,24.42127776752209
media,130.0736639600332
stunts,12.290609308275576
decades,5.452835187909839
pie,14.998402704022599
cost,21.792477214448393
toy,14.113450030747556
belongings,69.90259629532241
wanted,8.059066033164745
moved,9.33170313735201
hands,18.051600834049218
pricing,16.17111812232711
have,261.73906409976337
gang,68.0085768718752
res,11.375126052416535
new,134.46808659989804
able,3.0723069710129476
secure,23.338361636938522
blast,36.88708166746769
##time,8.989522138234243
lasts,7.562798729129616
greeted,16.615319841106107
nix,7.540553001694965
exactly,8.220475013163172
quarter,15.38296814372079
newest,5.198134619269602
mob,76.68689668684038
##no,19.9549029363847
##ital,22.624382524884894
razor,6.965566068690785
comment,21.931967135190693
detained,72.18284063899932
parliament,53.27630212155176
something,9.896903631986739
promise,10.167553027933202
sell,55.806827883881596
risk,14.43262099779845
jordan,33.09369484081032
mysterious,22.96831038763123
founding,9.601217729359115
nyc,42.6624106301307
released,57.76021803636201
security,45.899477361739585
dog,106.54884978465108
assassinated,10.333065099377592
pumpkin,76.44021510644895
pioneering,10.367390695447382
reality,7.448628160249093
necks,8.696843887848265
house,33.71648089226056
living,31.805878370060128
monitors,9.669944359645894
border,89.3790841862148
moment,35.39364064049504
##on,41.91428753626979
##bane,17.57386387418279
chop,81.26172122184799
officer,16.02908803096181
[,63.915681045795345
returned,6.3783002494040115
